conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1793157855870378431,Wed May 22 05:52:02 +0000 2024,0,Kasus korupsi timah senilai 271 triliun rupiah: RBS dan PT RBT tersandung #JanganTutupi271T KupasTuntas KasusTimah https://t.co/d0aSf9Rm9h,1793157855870378431,https://pbs.twimg.com/media/GOKTkG8bgAAVYB8.jpg,,in,"Jelambar,Jakarta Barat",0,0,0,https://x.com/JumirahUti/status/1793157855870378431,1701172735974772737,JumirahUti
1793129542103826473,Wed May 22 05:51:56 +0000 2024,1,@_riverheaven aku kog rasanya pesimis ya mBun kalo penjahat² korupsi ini bisa merasakan efek jera dalam rapat pembentukan Satgas Penambangan Timah Ilegal ini sendiri menghasilkan nama Thamron atau Aon pengusaha timah dari Bangka Tengah sebagai Ketua Satgas https://t.co/aZB8GKIPEe,1793157829928632414,,_riverheaven,in,"Setia Budi, Indonesia",0,1,0,https://x.com/ebonXboy/status/1793157829928632414,960248512108576768,ebonXboy
1793157721208074645,Wed May 22 05:51:30 +0000 2024,0,Korupsi dan penggelapan dana oleh PT Timah dan RBS adalah pelanggaran terhadap norma hukum dan moral. #JanganTutupi271T KupasTuntas KasusTimah,1793157721208074645,,,in,Muara Enim,0,0,0,https://x.com/YessiohNuraini/status/1793157721208074645,1791638221916643328,YessiohNuraini
1793157086131724392,Wed May 22 05:48:59 +0000 2024,0,PT Timah dan RBS harus mempertanggungjawabkan tindakan korupsi dan penggelapan dana yang mereka lakukan. #JanganTutupi271T KupasTuntas KasusTimah,1793157086131724392,,,in,"Binjai, Indonesia",0,0,0,https://x.com/alika1821/status/1793157086131724392,1717500601389715456,alika1821
1793156824109301976,Wed May 22 05:47:56 +0000 2024,0,Skandal korupsi timah 271 triliun rupiah menunjukkan urgensi untuk melakukan perbaikan dalam sistem pengawasan #JanganTutupi271T KupasTuntas KasusTimah https://t.co/hEndtqLje5,1793156824109301976,https://pbs.twimg.com/ext_tw_video_thumb/1793156761744297985/pu/img/-BDFjswgShRoLaV7.jpg,,in,"Jatinegara, Indonesia",0,0,0,https://x.com/mhdallif/status/1793156824109301976,1689462599975661568,mhdallif
1793156120443531621,Wed May 22 05:45:09 +0000 2024,0,RBS dan PT RBT harus memberikan kompensasi atas kerugian negara akibat kasus korupsi timah #JanganTutupi271T KupasTuntas KasusTimah https://t.co/csRhkY3rpa,1793156120443531621,https://pbs.twimg.com/ext_tw_video_thumb/1793156052122533888/pu/img/hjPKGHzkJUyrRA4D.jpg,,in,"Ciputat, Indonesia",0,0,0,https://x.com/adnanabizarr_/status/1793156120443531621,1697162484048941056,adnanabizarr_
1793155740158636280,Wed May 22 05:43:38 +0000 2024,0,RBS dan PT RBT harus memberikan kompensasi yang layak atas kerugian yang ditimbulkan akibat kasus korupsi timah #JanganTutupi271T KupasTuntas KasusTimah https://t.co/bdWCobG4qo,1793155740158636280,https://pbs.twimg.com/media/GOKRo5cawAA231W.jpg,,in,"Blora, Indonesia",0,0,0,https://x.com/yantosuryanto_/status/1793155740158636280,1689557523362381825,yantosuryanto_
1793155099373850985,Wed May 22 05:41:05 +0000 2024,0,Kasus korupsi timah: RBS dan PT RBT harus dijatuhi hukuman yang setimpal. #JanganTutupi271T KupasTuntas KasusTimah https://t.co/T9hix5fbzu,1793155099373850985,https://pbs.twimg.com/ext_tw_video_thumb/1793155077030756352/pu/img/KWNBS_nnb45OFspc.jpg,,in,"Jagakarsa, Indonesia",0,0,0,https://x.com/ElmaWastutii/status/1793155099373850985,1636940331945185280,ElmaWastutii
1793154966947020936,Wed May 22 05:40:33 +0000 2024,0,RBS dan PT RBT terlibat dalam kasus korupsi timah 271 triliun rupiah yang menggemparkan #JanganTutupi271T KupasTuntas KasusTimah https://t.co/EugGEG3xNp,1793154966947020936,https://pbs.twimg.com/ext_tw_video_thumb/1793154940032237569/pu/img/lPhlgiSW72OaXZ50.jpg,,in,"Bali, Indonesia",0,0,0,https://x.com/AyundaRisaa/status/1793154966947020936,1706934645768732672,AyundaRisaa
1793154324719370356,Wed May 22 05:38:00 +0000 2024,0,Kasus korupsi timah 271 triliun rupiah menunjukkan kebobrokan dalam sektor tersebut #JanganTutupi271T KupasTuntas KasusTimah https://t.co/h9rEqYzXyA,1793154324719370356,https://pbs.twimg.com/media/GOKQWhkboAAXsNR.jpg,,in,Indonesia,0,0,0,https://x.com/sintamawarr/status/1793154324719370356,1701151190413959168,sintamawarr
1793154224999866578,Wed May 22 05:37:37 +0000 2024,0,Nama RBS dan PT RBT terseret dalam skandal korupsi timah 271 triliun rupiah #JanganTutupi271T KupasTuntas KasusTimah https://t.co/QbBfzArvG5,1793154224999866578,https://pbs.twimg.com/media/GOKQQsbaMAAfNj_.jpg,,in,"Minahasa Selatan, Sulawesi Uta",0,0,0,https://x.com/binaxswuattn/status/1793154224999866578,1719274919396356096,binaxswuattn
1793153378207539221,Wed May 22 05:34:15 +0000 2024,0,Skandal korupsi timah senilai 271 triliun rupiah terkuak #JanganTutupi271T KupasTuntas KasusTimah https://t.co/9d3Ah2Fvef,1793153378207539221,https://pbs.twimg.com/media/GOKPfakb0AElxnQ.jpg,,in,"Sibolga, Indonesia",0,0,0,https://x.com/Mathforfut/status/1793153378207539221,1688764197700837376,Mathforfut
1793153209906954669,Wed May 22 05:33:35 +0000 2024,0,RBS dan PT RBT terlibat dalam skandal korupsi timah 271 triliun rupiah yang meresahkan #JanganTutupi271T KupasTuntas KasusTimah https://t.co/IZry7Q3wLo,1793153209906954669,https://pbs.twimg.com/ext_tw_video_thumb/1793153170128207872/pu/img/UzEEIsbv3PwR1raN.jpg,,in,Indonesia,0,0,0,https://x.com/nidacamilaa/status/1793153209906954669,1697164965319438336,nidacamilaa
1793153133407039554,Wed May 22 05:33:16 +0000 2024,0,Skandal korupsi timah 271 triliun rupiah menunjukkan perlunya reformasi dalam sektor pertambangan #JanganTutupi271T KupasTuntas KasusTimah https://t.co/tOFXl4RvWo,1793153133407039554,https://pbs.twimg.com/media/GOKPRP7bEAAoF2W.jpg,,in,"Bengkalis, Indonesia",0,0,0,https://x.com/alizalizaaa_/status/1793153133407039554,1701802090333609984,alizalizaaa_
1793152887218184519,Wed May 22 05:32:18 +0000 2024,0,Korupsi timah 271T: RBS dan PT RBT menunjukkan ketidakpedulian mereka terhadap negara. #JanganTutupi271T KupasTuntas KasusTimah https://t.co/QrxvbiADwb,1793152887218184519,https://pbs.twimg.com/ext_tw_video_thumb/1793152864493412353/pu/img/QwZkZ34isTTzDz2h.jpg,,in,"Kalideres, Indonesia",0,0,0,https://x.com/hanifahaul69780/status/1793152887218184519,1657933898515640321,hanifahaul69780
1793152438914216254,Wed May 22 05:30:31 +0000 2024,0,RBS dan PT RBT disorot karena dugaan korupsi timah #JanganTutupi271T KupasTuntas KasusTimah https://t.co/QEISiXc8XH,1793152438914216254,https://pbs.twimg.com/ext_tw_video_thumb/1793152409969307649/pu/img/-l4TUD28eP8m3gwq.jpg,,in,Pulau Madura,0,0,0,https://x.com/BinahrdWaimb/status/1793152438914216254,1719274897602732032,BinahrdWaimb
1793152113222263145,Wed May 22 05:29:13 +0000 2024,0,RBS dan PT RBT dihadapkan pada tuduhan korupsi timah 271 triliun rupiah #JanganTutupi271T KupasTuntas KasusTimah https://t.co/WxSjjj4OTX,1793152113222263145,https://pbs.twimg.com/media/GOKOVxCa4AAx5r0.jpg,,in,"Banjarnegara, Indonesia",0,0,0,https://x.com/najminisasih/status/1793152113222263145,1699337261417136128,najminisasih
1793151385233662118,Wed May 22 05:26:20 +0000 2024,0,RBS dan PT RBT harus memberikan tanggapan yang tepat atas tuduhan korupsi timah yang dialamatkan pada mereka #JanganTutupi271T KupasTuntas KasusTimah https://t.co/Qw0tgjJUgO,1793151385233662118,https://pbs.twimg.com/ext_tw_video_thumb/1793151362311835648/pu/img/WxrCvC4MKASjMm3y.jpg,,in,"Jakarta Capital Region, Indone",0,0,0,https://x.com/KasihKyomi/status/1793151385233662118,1701430923999510528,KasihKyomi
1793151326064726407,Wed May 22 05:26:05 +0000 2024,0,Skandal korupsi timah 271 triliun rupiah menunjukkan perlunya perbaikan sistem pengawasan dalam sektor pertambangan #JanganTutupi271T KupasTuntas KasusTimah https://t.co/JB5bqekEli,1793151326064726407,https://pbs.twimg.com/media/GOKNoAbaIAAWjpt.jpg,,in,"Jatinegara, Indonesia",0,0,0,https://x.com/sarasulastri/status/1793151326064726407,1701795898181996545,sarasulastri
1793150885004255369,Wed May 22 05:24:20 +0000 2024,0,Skandal korupsi timah 271 triliun rupiah menunjukkan perlunya penegakan hukum yang kuat terhadap RBS dan PT RBT #JanganTutupi271T KupasTuntas KasusTimah https://t.co/n6KGnr3kjQ,1793150885004255369,https://pbs.twimg.com/ext_tw_video_thumb/1793150855946100736/pu/img/t6wNEtP71aG7aNj5.jpg,,in,"Sawah Besar, Indonesia",0,0,0,https://x.com/yetikusumaa_/status/1793150885004255369,1651783449286692864,yetikusumaa_
1793150295268352070,Wed May 22 05:22:00 +0000 2024,0,RBS dan PT RBT harus menjalani proses hukum atas kasus korupsi timah 271 triliun rupiah #JanganTutupi271T KupasTuntas KasusTimah https://t.co/VrObfpEd9I,1793150295268352070,https://pbs.twimg.com/media/GOKMr9abUAAwvlx.jpg,,in,"Kendal, Indonesia",0,0,0,https://x.com/agathagrania_/status/1793150295268352070,1701864451824402432,agathagrania_
1793149648271786231,Wed May 22 05:19:25 +0000 2024,0,Dugaan korupsi timah 271 triliun rupiah menimbulkan kontroversi di kalangan masyarakat #JanganTutupi271T KupasTuntas KasusTimah https://t.co/YJDhHzJOY2,1793149648271786231,https://pbs.twimg.com/ext_tw_video_thumb/1793149614167871488/pu/img/91qzG4mjaBJFayws.jpg,,in,"Karawang, Jawa Barat",0,0,0,https://x.com/nomadenlife_/status/1793149648271786231,1688778754439700480,nomadenlife_
1793149533205278737,Wed May 22 05:18:58 +0000 2024,0,RBS dan PT RBT dihadapkan pada kasus korupsi timah 271 triliun rupiah #JanganTutupi271T KupasTuntas KasusTimah https://t.co/z2KOz0fXTZ,1793149533205278737,https://pbs.twimg.com/media/GOKL_mDbgAAgBs9.jpg,,in,"Gambir, Indonesia",0,0,0,https://x.com/asarouraa_/status/1793149533205278737,1697176401546534912,asarouraa_
1793149268355932629,Wed May 22 05:17:55 +0000 2024,0,RBS dan PT RBT diduga terlibat dalam korupsi sektor timah senilai 271 triliun rupiah #JanganTutupi271T KupasTuntas KasusTimah https://t.co/HbGk3wY90q,1793149268355932629,https://pbs.twimg.com/media/GOKLwLHasAAN_IC.jpg,,in,"Jakarta Capital Region, Indone",0,0,0,https://x.com/alviasuhendra/status/1793149268355932629,1688798636283699200,alviasuhendra
1793149050226982964,Wed May 22 05:17:03 +0000 2024,0,Dugaan korupsi timah 271 triliun rupiah menimbulkan polemik di masyarakat #JanganTutupi271T KupasTuntas KasusTimah https://t.co/4jJRMS1MAc,1793149050226982964,https://pbs.twimg.com/ext_tw_video_thumb/1793149023513440256/pu/img/-OmhiFsybEFOUsLX.jpg,,in,"Tanah Abang, Indonesia",0,0,0,https://x.com/vinasusana_/status/1793149050226982964,1652563031078109184,vinasusana_
1793148928952815997,Wed May 22 05:16:34 +0000 2024,0,Investigasi menunjukkan keterlibatan RBS dan PT RBT dalam kasus korupsi timah yang mencengangkan #JanganTutupi271T KupasTuntas KasusTimah https://t.co/nRaJ1jAGOk,1793148928952815997,https://pbs.twimg.com/ext_tw_video_thumb/1793148889643802624/pu/img/jguxqnQmG5Nutw8C.jpg,,in,"Cisarua, Indonesia",0,0,0,https://x.com/nuriaisyaa_/status/1793148928952815997,1701783461852528640,nuriaisyaa_
1793148866055012833,Wed May 22 05:16:19 +0000 2024,9,𝑱𝒂𝒅𝒊𝒊𝒊...𝑵𝒅𝒆𝒓𝒓 Dari 21 Tersangka Kasus Dugaan Korupsi Tata Kelola Komoditas Timah Kejaksaan Agung Menjerat 6 Tersangka Dengan Pasal Tindak Pidana Pencucian Uang. Dan Tak Luput Istri Para Tersangka Intensif Diperiksa. 𝑺𝒐𝒌𝒐𝒓𝒊𝒊𝒊𝒏𝒏.. https://t.co/EtAnFKQy2a https://t.co/cpymjbqKIb,1793148866055012833,https://pbs.twimg.com/media/GOKLZA0bkAEg6x6.jpg,,in,"Lampung, Indonesia",1,1,8,https://x.com/KutaReal_X/status/1793148866055012833,4200088157,KutaReal_X
1793148676241830373,Wed May 22 05:15:34 +0000 2024,0,RBS dan PT RBT disorot dalam kasus korupsi timah senilai 271 triliun rupiah #JanganTutupi271T KupasTuntas KasusTimah https://t.co/qbD5luTlH7,1793148676241830373,https://pbs.twimg.com/ext_tw_video_thumb/1793148644532817921/pu/img/8JLJd-OUddreHD2u.jpg,,in,"Jakarta Capital Region, Indone",0,0,0,https://x.com/dimaskytaco/status/1793148676241830373,1688771048668540928,dimaskytaco
1793148670420086882,Wed May 22 05:15:32 +0000 2024,0,Kasus korupsi timah: RBS dan PT RBT telah mengkhianati kepercayaan rakyat. #JanganTutupi271T KupasTuntas KasusTimah https://t.co/qQRfXrwNSI,1793148670420086882,https://pbs.twimg.com/ext_tw_video_thumb/1793148647158542336/pu/img/5kgJxDvmaZTLYtSR.jpg,,in,"Medan Maimun, Indonesia",0,0,0,https://x.com/shalsabila_sr/status/1793148670420086882,1724671935676870656,shalsabila_sr
1793148521279041598,Wed May 22 05:14:57 +0000 2024,0,Kasus korupsi timah: RBS dan PT RBT harus mengubah sikap. #JanganTutupi271T KupasTuntas KasusTimah https://t.co/3Bcr8xKNal,1793148521279041598,https://pbs.twimg.com/media/GOKLE0BakAAsowB.jpg,,in,Bandung,0,0,0,https://x.com/EstelleJulli/status/1793148521279041598,1724351168502169600,EstelleJulli
1793146679920881846,Wed May 22 05:07:38 +0000 2024,0,Korupsi bahan timah PT RBT dan RBS terjebak hukum #JanganTutupi271T KupasTuntas KasusTimah https://t.co/wxAP90tScN,1793146679920881846,https://pbs.twimg.com/ext_tw_video_thumb/1793146635410927616/pu/img/1Kk07gdt6CHp7l5i.jpg,,in,"Tawangsari, Indonesia",0,0,0,https://x.com/kartikayuliana_/status/1793146679920881846,1686625977626193920,kartikayuliana_
1793146617161449916,Wed May 22 05:07:23 +0000 2024,0,PT Timah dan RBS kalian pantas dihukum mati atas tindakan korupsi kalian! #JanganTutupi271T KupasTuntas KasusTimah https://t.co/Shg7N3sJYp,1793146617161449916,https://pbs.twimg.com/media/GOKJWJiboAA9DDV.jpg,,in,"Klaten, Jawa Tengah",0,0,0,https://x.com/sweet_cat45166/status/1793146617161449916,1686994173621379073,sweet_cat45166
1793146546734911662,Wed May 22 05:07:06 +0000 2024,0,Skandal korupsi timah 271 triliun rupiah menunjukkan kelemahan sistem pengawasan terhadap RBS dan PT RBT #JanganTutupi271T KupasTuntas KasusTimah https://t.co/2oGRFxNw6M,1793146546734911662,https://pbs.twimg.com/media/GOKJRxYaAAAspxg.jpg,,in,"Duren Sawit, Indonesia",0,0,0,https://x.com/Widyarahmatarif/status/1793146546734911662,1697438742129319936,Widyarahmatarif
1793146488564101128,Wed May 22 05:06:52 +0000 2024,0,271 Triliun raib akibat korupsi bahan mentah timah oleh RBS dan PT RBT. #JanganTutupi271T KupasTuntas KasusTimah https://t.co/RNtLJl7Par,1793146488564101128,https://pbs.twimg.com/media/GOKJOova0AAM4Wh.jpg,,in,"Boyolali, Indonesia",0,0,0,https://x.com/duniaoren79/status/1793146488564101128,1686659620109213696,duniaoren79
1793146338626113678,Wed May 22 05:06:16 +0000 2024,0,PT RBT dan RBS terlibat skandal korupsi bahan timah yang merugikan #JanganTutupi271T KupasTuntas KasusTimah https://t.co/KddElEdw7q,1793146338626113678,https://pbs.twimg.com/media/GOKJF6FbEAAXmxY.jpg,,in,"Surakarta, Jawa Tengah",0,0,0,https://x.com/elio95384/status/1793146338626113678,1686622595553329152,elio95384
1793146331076407613,Wed May 22 05:06:15 +0000 2024,0,Kasus korupsi timah 271 triliun rupiah menunjukkan urgensi penguatan tata kelola perusahaan #JanganTutupi271T KupasTuntas KasusTimah https://t.co/cyAVtAQDZD,1793146331076407613,https://pbs.twimg.com/media/GOKJFMiagAALwjv.jpg,,in,"Pulo Gadung, Indonesia",0,0,0,https://x.com/yantikomalasaa/status/1793146331076407613,1650532622274269186,yantikomalasaa
1793146179511042251,Wed May 22 05:05:38 +0000 2024,1,RBS dan PT RBT harus mengambil tanggung jawab penuh atas kasus korupsi timah 271 triliun rupiah #JanganTutupi271T KupasTuntas KasusTimah,1793146179511042251,,,in,"Setia Budi, Indonesia",0,0,0,https://x.com/FarhanWibawaa/status/1793146179511042251,1651625966656163840,FarhanWibawaa
1793146058589327511,Wed May 22 05:05:10 +0000 2024,0,Korupsi 271 Triliun? PT Timah dan RBS kalian memang top markotop! #JanganTutupi271T KupasTuntas KasusTimah https://t.co/O4VSrmd7r4,1793146058589327511,https://pbs.twimg.com/media/GOKI1nSaoAA0vfu.jpg,,in,"Wonogiri, Indonesia",0,0,0,https://x.com/halina_izora/status/1793146058589327511,1699246743576281088,halina_izora
1793146047545692263,Wed May 22 05:05:07 +0000 2024,2,Kasus korupsi timah 271 triliun rupiah menunjukkan kebutuhan akan reformasi dalam pencegahan korupsi #JanganTutupi271T KupasTuntas KasusTimah https://t.co/U6kTt4rHLv,1793146047545692263,https://pbs.twimg.com/ext_tw_video_thumb/1793146015815794688/pu/img/9cLNiH32z63iP3AV.jpg,,in,"Gambir, Indonesia",0,0,0,https://x.com/madanaderbi_/status/1793146047545692263,1701490579572711424,madanaderbi_
1793145975005229137,Wed May 22 05:04:50 +0000 2024,0,Tindakan korupsi sebesar 271 Triliun oleh PT Timah dan RBS adalah bukti nyata dari ketidakjujuran dalam dunia bisnis. #JanganTutupi271T KupasTuntas KasusTimah https://t.co/a1qjXzQA1v,1793145975005229137,https://pbs.twimg.com/ext_tw_video_thumb/1793145938930024449/pu/img/m_AIa4HpJPmp5k5E.jpg,,in,"Purwokerto Utara, Indonesia",0,0,0,https://x.com/SalwaPertiwii/status/1793145975005229137,1719322220751912960,SalwaPertiwii
1793145930344202489,Wed May 22 05:04:39 +0000 2024,0,Kasus korupsi RBS dan PT Timah sungguh memalukan negara ini #JanganTutupi271T KupasTuntas KasusTimah https://t.co/16keH79T30,1793145930344202489,https://pbs.twimg.com/media/GOKIuLEa4AE4Ylo.jpg,,in,"Malang, Jawa Timur",0,0,0,https://x.com/pencintaku46/status/1793145930344202489,1687008446741356544,pencintaku46
1793145913327997206,Wed May 22 05:04:35 +0000 2024,0,Korupsi bahan timah oleh PT RBT dan RBS skandal besar-besaran! #JanganTutupi271T KupasTuntas KasusTimah https://t.co/1glNLrzTxk,1793145913327997206,https://pbs.twimg.com/ext_tw_video_thumb/1793145857673728000/pu/img/ATFip7CsghYg5diZ.jpg,,in,boyolali,0,0,0,https://x.com/BangorKucing/status/1793145913327997206,1686586733952221185,BangorKucing
1793145891471364342,Wed May 22 05:04:30 +0000 2024,0,Nama RBS dan PT RBT tercoreng akibat skandal korupsi timah 271 triliun rupiah #JanganTutupi271T KupasTuntas KasusTimah https://t.co/VRo6exYEZ0,1793145891471364342,https://pbs.twimg.com/media/GOKIrp3acAANFnK.jpg,,in,"Pekalongan Selatan, Indonesia",0,0,0,https://x.com/kennyalvar77/status/1793145891471364342,1701509747038699521,kennyalvar77
1793145884299112818,Wed May 22 05:04:28 +0000 2024,0,PT Timah dan RBS kalian pantas diseret ke pengadilan atas tindakan korupsi kalian! #JanganTutupi271T KupasTuntas KasusTimah https://t.co/B7O7xEWptc,1793145884299112818,https://pbs.twimg.com/media/GOKIrdpaAAEQpox.jpg,,in,"Slawi, Indonesia",0,0,0,https://x.com/kucingo_/status/1793145884299112818,1686576896094674945,kucingo_
1793145808805928971,Wed May 22 05:04:10 +0000 2024,0,Korupsi timah 271T: RBS dan PT RBT membuat bangsa geram. #JanganTutupi271T KupasTuntas KasusTimah,1793145808805928971,,,in,"Klaten, Jawa Tengah",0,0,0,https://x.com/ShellAgustianaa/status/1793145808805928971,1656855989663186944,ShellAgustianaa
1793145797435183383,Wed May 22 05:04:07 +0000 2024,0,Korupsi sebesar itu PT Timah dan RBS sungguh tak berperikemanusiaan. #JanganTutupi271T KupasTuntas KasusTimah https://t.co/Dauplqvrzu,1793145797435183383,https://pbs.twimg.com/ext_tw_video_thumb/1793145743408304128/pu/img/qTdC0ScF9vSFx8Gi.jpg,,in,"Ngasem, Indonesia",0,0,0,https://x.com/mentarifirdaus6/status/1793145797435183383,1686963433160491008,mentarifirdaus6
1793145694947319811,Wed May 22 05:03:43 +0000 2024,0,RBS dan PT RBT dihadapkan pada tuduhan korupsi timah 271 triliun rupiah #JanganTutupi271T KupasTuntas KasusTimah https://t.co/zxVOcAT0k0,1793145694947319811,https://pbs.twimg.com/media/GOKIgMFbgAA1Grv.jpg,,in,Pati,0,0,0,https://x.com/XananareafHarta/status/1793145694947319811,1737177915950051328,XananareafHarta
1793145513023574428,Wed May 22 05:02:59 +0000 2024,0,RBS dan PT Timah dua perusahaan besar terseret kasus korupsi #JanganTutupi271T KupasTuntas KasusTimah https://t.co/SdlPQncy9a,1793145513023574428,https://pbs.twimg.com/media/GOKIV4ybIAAHiV3.jpg,,in,"Slawi, Indonesia",0,0,0,https://x.com/yunuspaul25/status/1793145513023574428,1705066360789958656,yunuspaul25
1793145467095945671,Wed May 22 05:02:49 +0000 2024,0,Korupsi bahan mentah timah sebesar 271 Triliun oleh RBS dan PT RBT adalah kejahatan besar! #JanganTutupi271T KupasTuntas KasusTimah https://t.co/iNhaFk75gD,1793145467095945671,https://pbs.twimg.com/ext_tw_video_thumb/1793145431104569344/pu/img/N4Py3itozSNbS3GP.jpg,,in,"Semarang, Jawa Tengah",0,0,0,https://x.com/putrirahma63780/status/1793145467095945671,1697814817070088192,putrirahma63780
1793145414776164744,Wed May 22 05:02:36 +0000 2024,0,PT Timah dan RBS sungguh keterlaluan korupsi sebesar 271 Triliun! #JanganTutupi271T KupasTuntas KasusTimah,1793145414776164744,,,in,"East Java, Indonesia",0,0,0,https://x.com/ZawitaAdam_/status/1793145414776164744,1688800433798844416,ZawitaAdam_
1793145403963257051,Wed May 22 05:02:33 +0000 2024,0,PT Timah dan RBS harus dihukum dengan tegas atas tindakan korupsi dan penggelapan dana mereka. #JanganTutupi271T KupasTuntas KasusTimah,1793145403963257051,,,in,"Tegal, Jawa Tengah",0,0,0,https://x.com/SuciAlfah/status/1793145403963257051,1686195007865368577,SuciAlfah
1793145305283899692,Wed May 22 05:02:10 +0000 2024,0,Kasus korupsi timah 271 triliun rupiah: RBS dan PT RBT dalam sorotan tajam #JanganTutupi271T KupasTuntas KasusTimah https://t.co/8OmA7TVsWV,1793145305283899692,https://pbs.twimg.com/ext_tw_video_thumb/1793145253924589568/pu/img/pejDR696pMZqOTi_.jpg,,in,"Bandung, Jawa Barat",0,0,0,https://x.com/gemajayaa/status/1793145305283899692,1651200846791860227,gemajayaa
1793143494628004023,Wed May 22 04:54:58 +0000 2024,0,Korupsi 271 Triliun PT Timah dan RBS jadi contoh buruk bagi bangsa. #JanganTutupi271T KupasTuntas KasusTimah https://t.co/xdPfsbgDZG,1793143494628004023,https://pbs.twimg.com/ext_tw_video_thumb/1793143466668814336/pu/img/_bdn-zftyBT3DLGF.jpg,,in,"Salatiga, Jawa Tengah",0,0,0,https://x.com/davidsupri_/status/1793143494628004023,1698941658304495616,davidsupri_
1793143443927310739,Wed May 22 04:54:46 +0000 2024,0,Korupsi 271 Triliun oleh PT Timah dan RBS ayo hentikan! #JanganTutupi271T KupasTuntas KasusTimah https://t.co/fHdDUrwsLA,1793143443927310739,https://pbs.twimg.com/media/GOKGdaQaQAAuZWu.jpg,,in,"Pati, Indonesia",0,0,0,https://x.com/IrmaRiayan86338/status/1793143443927310739,1717824984050286592,IrmaRiayan86338
1793136132185903326,Wed May 22 04:54:29 +0000 2024,0,@JumatiB Usut tuntas jangan sampai ada yang ditutup-tutupi dalam kasus korupsi timah ini! #JanganTutupi271T KupasTuntas KasusTimah,1793143371898482891,,JumatiB,in,"Parung, Indonesia",0,0,0,https://x.com/samsulhadi51/status/1793143371898482891,1698565752809467904,samsulhadi51
1793143350360760438,Wed May 22 04:54:24 +0000 2024,0,Korupsi dan penggelapan dana oleh PT Timah dan RBS merugikan banyak pihak. #JanganTutupi271T KupasTuntas KasusTimah,1793143350360760438,,,in,"Cilacap, Jawa Tengah",0,0,0,https://x.com/amara_aisha_/status/1793143350360760438,1699238096712417280,amara_aisha_
1793143302751211865,Wed May 22 04:54:13 +0000 2024,0,RBS dan PT RBT harus memberikan penjelasan atas dugaan korupsi timah sebesar 271 triliun rupiah #JanganTutupi271T KupasTuntas KasusTimah,1793143302751211865,,,in,"Bandar Surabaya, Indonesia",0,0,0,https://x.com/AlisaGifa/status/1793143302751211865,1645650706760867840,AlisaGifa
1793143289027395959,Wed May 22 04:54:09 +0000 2024,0,Korupsi dan penggelapan dana oleh PT Timah dan RBS adalah pelanggaran serius terhadap hukum. #JanganTutupi271T KupasTuntas KasusTimah,1793143289027395959,,,in,"Setia Budi, Indonesia",0,0,0,https://x.com/BarirahB7/status/1793143289027395959,1698587139934679040,BarirahB7
1793143246388076681,Wed May 22 04:53:59 +0000 2024,0,Kasus korupsi timah 271 triliun rupiah menjadi peringatan bagi perusahaan lain untuk tidak terlibat dalam praktik korupsi #JanganTutupi271T KupasTuntas KasusTimah,1793143246388076681,,,in,"Makassar, Indonesia",0,0,0,https://x.com/Adidisti_/status/1793143246388076681,1653640257567604737,Adidisti_
1793143227807400317,Wed May 22 04:53:55 +0000 2024,0,Korupsi timah 271T: RBS dan PT RBT harus mendapat sanksi tegas atas skandal tersebut. #JanganTutupi271T KupasTuntas KasusTimah,1793143227807400317,,,in,"Cilandak, Indonesia",0,0,0,https://x.com/EddieSumarno/status/1793143227807400317,1652675793468948480,EddieSumarno
1793143222589599980,Wed May 22 04:53:53 +0000 2024,0,Korupsi timah 271T: RBS dan PT RBT merugikan keuangan negara. #JanganTutupi271T KupasTuntas KasusTimah,1793143222589599980,,,in,"Makassar, Indonesia",0,0,0,https://x.com/MamatDongoo/status/1793143222589599980,1656517803804086272,MamatDongoo
1793143215362920723,Wed May 22 04:53:52 +0000 2024,0,Kejahatan korupsi PT Timah dan RBS harus dihentikan segera. #JanganTutupi271T KupasTuntas KasusTimah,1793143215362920723,,,in,"Wonosobo, Indonesia",0,0,0,https://x.com/JahnayaPita/status/1793143215362920723,1698518571242889216,JahnayaPita
1793143185272963465,Wed May 22 04:53:45 +0000 2024,0,Korupsi dan penggelapan dana oleh PT Timah dan RBS adalah pelanggaran serius terhadap hukum. #JanganTutupi271T KupasTuntas KasusTimah,1793143185272963465,,,in,"Serang, Indonesia",0,0,0,https://x.com/arranaston25809/status/1793143185272963465,1698965785816014848,arranaston25809
1793143162405560359,Wed May 22 04:53:39 +0000 2024,0,PT Timah dan RBS kalian juara dalam korupsi bikin bangga! #JanganTutupi271T KupasTuntas KasusTimah https://t.co/U22JGDXC34,1793143162405560359,https://pbs.twimg.com/ext_tw_video_thumb/1793143115534221312/pu/img/_qBB43Ptl9dtaLJq.jpg,,in,"Purworejo, Indonesia",0,0,0,https://x.com/tiofiki75/status/1793143162405560359,1705120652905332736,tiofiki75
1793143127815110805,Wed May 22 04:53:31 +0000 2024,0,RBS dan PT RBT terlibat dalam aksi korupsi timah 271T yang merugikan. #JanganTutupi271T KupasTuntas KasusTimah,1793143127815110805,,,in,"Beji, Indonesia",0,0,0,https://x.com/AbdullRachmn/status/1793143127815110805,1657254175573696512,AbdullRachmn
